date UTC since epoch [s],date from Keithley,Voltage AFE U[V],Voltage AFE U[bit],Voltage Keithley [V],master measured voltage U[bit],slave measured voltage U[bit],master measured current U[bit],slave measured current U[bit]
1651264201.3943124,29-Apr-202222:30:00.00,59.5,1053,-59.5408,3324,3333,1222,0
1651264210.1294029,29-Apr-202222:30:08.00,59.5,1053,-59.5405,3325,3333,1222,0
1651264218.7915883,29-Apr-202222:30:17.00,59.5,1053,-59.5398,3324,3333,1596,0
1651264227.4574132,29-Apr-202222:30:26.00,59.5,1053,-59.5399,3325,3334,1810,0
1651264236.1298673,29-Apr-202222:30:35.00,59.5,1053,-59.5395,3325,3333,1943,0
1651264244.8226688,29-Apr-202222:30:43.00,59.5,1053,-59.5394,3325,3334,1739,0
1651264253.5346437,29-Apr-202222:30:52.00,59.5,1053,-59.5411,3325,3333,1245,0
1651264262.181291,29-Apr-202222:31:01.00,59.5,1053,-59.5409,3325,3333,1266,0
1651264270.8713253,29-Apr-202222:31:09.00,59.5,1053,-59.5406,3325,3333,3379,0
1651264279.5605166,29-Apr-202222:31:18.00,59.5,1053,-59.5404,3325,3334,3204,0
1651264288.2270513,29-Apr-202222:31:27.00,59.5,1053,-59.5405,3325,3334,2858,0
1651264296.915394,29-Apr-202222:31:35.00,59.5,1053,-59.5412,3325,3333,2260,0
1651264305.5989506,29-Apr-202222:31:44.00,59.5,1053,-59.5413,3325,3333,1707,0
1651264314.3026156,29-Apr-202222:31:53.00,59.5,1053,-59.5408,3325,3333,1216,0
1651264322.9576406,29-Apr-202222:32:01.00,59.5,1053,-59.5405,3325,3333,1474,0
1651264331.6412923,29-Apr-202222:32:10.00,59.5,1053,-59.54,3325,3333,1506,0
1651264340.3384259,29-Apr-202222:32:19.00,59.5,1053,-59.5407,3325,3333,1470,0
1651264349.0297697,29-Apr-202222:32:27.00,59.5,1053,-59.5403,3324,3334,1759,0
1651264357.736008,29-Apr-202222:32:36.00,59.5,1053,-59.5405,3324,3334,2228,0
1651264366.3889127,29-Apr-202222:32:45.00,59.5,1053,-59.5405,3325,3333,2421,0
1651264375.081899,29-Apr-202222:32:53.00,59.5,1053,-59.5404,3325,3334,2663,0
1651264383.7623906,29-Apr-202222:33:02.00,59.5,1053,-59.5405,3324,3334,3087,0
1651264392.449651,29-Apr-202222:33:11.00,59.5,1053,-59.5407,3325,3334,3430,0
1651264401.1134505,29-Apr-202222:33:20.00,59.5,1053,-59.5405,3325,3333,3020,0
1651264409.8152118,29-Apr-202222:33:28.00,59.5,1053,-59.5409,3325,3334,2113,0
1651264418.512803,29-Apr-202222:33:37.00,59.5,1053,-59.5407,3325,3333,1289,0
1651264427.2027118,29-Apr-202222:33:46.00,59.5,1053,-59.5414,3325,3333,1613,0
1651264435.8936052,29-Apr-202222:33:54.00,59.5,1053,-59.5406,3324,3334,2430,0
1651264444.591873,29-Apr-202222:34:03.00,59.5,1053,-59.5409,3325,3334,2898,0
1651264453.218156,29-Apr-202222:34:03.00,59.5,1053,-59.5409,3325,3333,3400,0
1651264461.9166572,29-Apr-202222:34:20.00,59.5,1053,-59.541,3325,3333,3437,0
1651264470.616284,29-Apr-202222:34:29.00,59.5,1053,-59.5407,3325,3333,3354,0
1651264479.2721977,29-Apr-202222:34:38.00,59.5,1053,-59.5403,3325,3333,3154,0
1651264487.9637792,29-Apr-202222:34:46.00,59.5,1053,-59.5398,3325,3333,1567,0
1651264496.599297,29-Apr-202222:34:46.00,59.5,1053,-59.5398,3325,3333,2271,0
1651264505.308743,29-Apr-202222:35:04.00,59.5,1053,-59.5401,3326,3333,3024,0
1651264513.994938,29-Apr-202222:35:12.00,59.5,1053,-59.5401,3325,3333,3421,0
1651264522.689959,29-Apr-202222:35:21.00,59.5,1053,-59.5387,3325,3334,3411,0
1651264531.39184,29-Apr-202222:35:30.00,59.5,1053,-59.5384,3325,3334,2735,0
1651264540.025947,29-Apr-202222:35:30.00,59.5,1053,-59.5384,3325,3333,1819,0
1651264548.7346978,29-Apr-202222:35:47.00,59.5,1053,-59.5398,3324,3333,1221,0
1651264557.4118268,29-Apr-202222:35:56.00,59.5,1053,-59.5391,3324,3334,1489,0
1651264566.1172762,29-Apr-202222:36:04.00,59.5,1053,-59.539,3325,3334,1874,0
1651264574.755077,29-Apr-202222:36:13.00,59.5,1053,-59.5399,3325,3334,1872,0
1651264583.4430795,29-Apr-202222:36:22.00,59.5,1053,-59.5405,3325,3334,2180,0
1651264592.1377897,29-Apr-202222:36:31.00,59.5,1053,-59.5399,3325,3334,3238,0
1651264600.7866197,29-Apr-202222:36:39.00,59.5,1053,-59.5392,3325,3333,3211,0
1651264609.469793,29-Apr-202222:36:48.00,59.5,1053,-59.5393,3325,3333,1971,0
1651264618.1632671,29-Apr-202222:36:57.00,59.5,1053,-59.5397,3324,3334,1223,0
1651264626.8681972,29-Apr-202222:37:05.00,59.5,1053,-59.5403,3325,3333,2420,0
1651264635.4986348,29-Apr-202222:37:14.00,59.5,1053,-59.5394,3325,3334,3407,0
1651264644.1865573,29-Apr-202222:37:23.00,59.5,1053,-59.5397,3325,3334,2253,0
1651264652.889095,29-Apr-202222:37:31.00,59.5,1053,-59.5402,3324,3334,1322,0
1651264661.5375657,29-Apr-202222:37:40.00,59.5,1053,-59.5398,3325,3333,3375,0
1651264670.2410388,29-Apr-202222:37:49.00,59.5,1053,-59.5405,3325,3333,1983,0
1651264678.933203,29-Apr-202222:37:57.00,59.5,1053,-59.5405,3325,3334,3384,0
1651264687.5731068,29-Apr-202222:37:57.00,59.5,1053,-59.5405,3325,3333,1654,0
1651264696.2709367,29-Apr-202222:38:15.00,59.5,1053,-59.5395,3325,3334,1733,0
1651264704.9628336,29-Apr-202222:38:23.00,59.5,1053,-59.5401,3325,3333,3311,0
1651264713.6655474,29-Apr-202222:38:32.00,59.5,1053,-59.5408,3325,3334,2250,0
1651264722.3130443,29-Apr-202222:38:41.00,59.5,1053,-59.5406,3325,3333,1552,0
1651264731.0042171,29-Apr-202222:38:49.00,59.5,1053,-59.5408,3324,3334,3412,0
1651264739.7030802,29-Apr-202222:38:58.00,59.5,1053,-59.5406,3325,3333,1871,0
1651264748.38686,29-Apr-202222:39:07.00,59.5,1053,-59.5399,3325,3333,1753,0
1651264757.0778904,29-Apr-202222:39:15.00,59.5,1053,-59.5402,3325,3333,3410,0
1651264765.7341976,29-Apr-202222:39:24.00,59.5,1053,-59.5394,3325,3333,1876,0
1651264774.4088593,29-Apr-202222:39:33.00,59.5,1053,-59.5392,3325,3333,1324,0
1651264783.1188037,29-Apr-202222:39:41.00,59.5,1053,-59.5394,3325,3333,2010,0
1651264791.7674391,29-Apr-202222:39:50.00,59.5,1053,-59.5397,3324,3333,2613,0
1651264800.4641616,29-Apr-202222:39:59.00,59.5,1053,-59.54,3325,3334,3255,0
1651264809.1490104,29-Apr-202222:40:08.00,59.5,1053,-59.5398,3324,3333,3418,0
1651264817.8254745,29-Apr-202222:40:16.00,59.5,1053,-59.5398,3325,3333,3204,0
1651264826.490398,29-Apr-202222:40:25.00,59.5,1053,-59.5395,3324,3334,2972,0
1651264835.1900322,29-Apr-202222:40:34.00,59.5,1053,-59.5404,3325,3334,2608,0
1651264843.870101,29-Apr-202222:40:42.00,59.5,1053,-59.5404,3325,3334,2434,0
1651264852.5660772,29-Apr-202222:40:51.00,59.5,1053,-59.5398,3324,3333,1829,0
1651264861.2127435,29-Apr-202222:41:00.00,59.5,1053,-59.5388,3325,3333,1249,0
1651264869.9369965,29-Apr-202222:41:08.00,59.5,1053,-59.5402,3325,3333,3346,0
1651264878.5975115,29-Apr-202222:41:17.00,59.5,1053,-59.5404,3324,3334,2895,0
1651264887.264161,29-Apr-202222:41:26.00,59.5,1053,-59.5398,3325,3333,1973,0
1651264895.9508812,29-Apr-202222:41:34.00,59.5,1053,-59.5397,3325,3334,1235,0
1651264904.6385283,29-Apr-202222:41:43.00,59.5,1053,-59.5405,3325,3334,1530,0
1651264913.343019,29-Apr-202222:41:52.00,59.5,1053,-59.5396,3325,3333,2076,0
1651264921.9896643,29-Apr-202222:42:00.00,59.5,1053,-59.5396,3325,3333,2896,0
1651264930.7754803,29-Apr-202222:42:09.00,59.5,1053,-59.5398,3325,3334,3424,0
1651264939.432849,29-Apr-202222:42:18.00,59.5,1053,-59.5393,3325,3333,2958,0
1651264948.094733,29-Apr-202222:42:26.00,59.5,1053,-59.5395,3325,3333,1487,0
1651264956.7724168,29-Apr-202222:42:35.00,59.5,1053,-59.5395,3325,3334,1672,0
1651264965.469509,29-Apr-202222:42:44.00,59.5,1053,-59.5392,3325,3333,2925,0
1651264974.1224751,29-Apr-202222:42:53.00,59.5,1053,-59.5397,3325,3333,3330,0
1651264982.8020427,29-Apr-202222:43:01.00,59.5,1053,-59.5402,3325,3333,2186,0
1651264991.481696,29-Apr-202222:43:10.00,59.5,1053,-59.5401,3324,3333,1226,0
1651265000.131413,29-Apr-202222:43:10.00,59.5,1053,-59.5401,3325,3333,2794,0
1651265008.8463352,29-Apr-202222:43:27.00,59.5,1053,-59.5391,3325,3334,3444,0
1651265017.5289102,29-Apr-202222:43:36.00,59.5,1053,-59.5391,3323,3333,3048,0
1651265026.219507,29-Apr-202222:43:45.00,59.5,1053,-59.5398,3325,3333,1753,0
1651265034.9229972,29-Apr-202222:43:53.00,59.5,1053,-59.5393,3324,3333,1457,0
1651265043.5746732,29-Apr-202222:44:02.00,59.5,1053,-59.5397,3325,3333,3144,0
1651265052.2488084,29-Apr-202222:44:11.00,59.5,1053,-59.5398,3325,3333,3077,0
1651265060.9582312,29-Apr-202222:44:19.00,59.5,1053,-59.5389,3325,3333,1800,0
1651265069.5999427,29-Apr-202222:44:28.00,59.5,1053,-59.5388,3325,3334,1313,0
1651265078.298322,29-Apr-202222:44:37.00,59.5,1053,-59.5386,3325,3334,2040,0
1651265086.9431105,29-Apr-202222:44:45.00,59.5,1053,-59.5402,3325,3334,1710,0
1651265095.636673,29-Apr-202222:44:54.00,59.5,1053,-59.5402,3325,3333,3345,0
1651265104.3168275,29-Apr-202222:45:03.00,59.5,1053,-59.5399,3324,3334,2463,0
1651265113.0027947,29-Apr-202222:45:11.00,59.5,1053,-59.5403,3325,3334,1218,0
1651265121.667834,29-Apr-202222:45:20.00,59.5,1053,-59.5401,3325,3334,2621,0
1651265130.3423772,29-Apr-202222:45:29.00,59.5,1053,-59.5409,3325,3333,3341,0
1651265139.0419617,29-Apr-202222:45:37.00,59.5,1053,-59.5405,3324,3333,3406,0
1651265147.6870954,29-Apr-202222:45:46.00,59.5,1053,-59.5401,3324,3333,3444,0
1651265156.3753006,29-Apr-202222:45:55.00,59.5,1053,-59.5404,3324,3333,3442,0
1651265165.059893,29-Apr-202222:46:03.00,59.5,1053,-59.5405,3325,3333,3426,0
1651265173.753937,29-Apr-202222:46:12.00,59.5,1053,-59.5399,3325,3333,3433,0
1651265182.410174,29-Apr-202222:46:21.00,59.5,1053,-59.541,3325,3333,3339,0
1651265191.0867462,29-Apr-202222:46:29.00,59.5,1053,-59.5402,3324,3333,3331,0
1651265199.727274,29-Apr-202222:46:29.00,59.5,1053,-59.5402,3325,3333,3332,0
1651265208.4401436,29-Apr-202222:46:47.00,59.5,1053,-59.541,3325,3333,3340,0
1651265217.1160474,29-Apr-202222:46:56.00,59.5,1053,-59.5403,3324,3334,3412,0
1651265225.8096213,29-Apr-202222:47:04.00,59.5,1053,-59.5406,3325,3333,2446,0
1651265234.4512098,29-Apr-202222:47:13.00,59.5,1053,-59.5403,3325,3333,1254,0
1651265243.1580105,29-Apr-202222:47:22.00,59.5,1053,-59.5404,3325,3334,3400,0
1651265251.8045526,29-Apr-202222:47:30.00,59.5,1053,-59.5398,3325,3334,2792,0
1651265260.4956236,29-Apr-202222:47:39.00,59.5,1053,-59.5402,3325,3334,2803,0
1651265269.1772,29-Apr-202222:47:48.00,59.5,1053,-59.5397,3325,3333,2841,0
1651265277.8809657,29-Apr-202222:47:56.00,59.5,1053,-59.5391,3325,3333,2001,0
1651265286.528381,29-Apr-202222:48:05.00,59.5,1053,-59.5396,3325,3333,1562,0
1651265295.2104323,29-Apr-202222:48:14.00,59.5,1053,-59.5388,3325,3334,1265,0
1651265303.9023206,29-Apr-202222:48:22.00,59.5,1053,-59.5389,3325,3334,1269,0
1651265312.6088061,29-Apr-202222:48:31.00,59.5,1053,-59.538,3325,3333,1407,0
1651265321.2549047,29-Apr-202222:48:40.00,59.5,1053,-59.5393,3325,3333,1647,0
1651265329.959796,29-Apr-202222:48:48.00,59.5,1053,-59.5398,3325,3333,1715,0
1651265338.641901,29-Apr-202222:48:57.00,59.5,1053,-59.5408,3324,3334,2322,0
1651265347.3359678,29-Apr-202222:49:06.00,59.5,1053,-59.5393,3325,3333,3172,0
1651265355.957715,29-Apr-202222:49:06.00,59.5,1053,-59.5393,3325,3333,3093,0
1651265364.6536036,29-Apr-202222:49:23.00,59.5,1053,-59.5394,3325,3333,1536,0
1651265373.3586192,29-Apr-202222:49:32.00,59.5,1053,-59.5396,3325,3333,1518,0
1651265382.0043824,29-Apr-202222:49:40.00,59.5,1053,-59.5406,3324,3333,2749,0
1651265390.6944325,29-Apr-202222:49:49.00,59.5,1053,-59.5408,3325,3334,3441,0
1651265399.3770292,29-Apr-202222:49:58.00,59.5,1053,-59.5405,3325,3334,2554,0
1651265408.022031,29-Apr-202222:49:58.00,59.5,1053,-59.5405,3325,3333,1242,0
1651265416.7288766,29-Apr-202222:50:15.00,59.5,1053,-59.5415,3325,3334,3439,0
1651265425.423921,29-Apr-202222:50:24.00,59.5,1053,-59.5414,3325,3333,2917,0
1651265434.0753818,29-Apr-202222:50:32.00,59.5,1053,-59.5408,3325,3334,1799,0
1651265442.7638986,29-Apr-202222:50:41.00,59.5,1053,-59.5409,3324,3333,1252,0
1651265451.450738,29-Apr-202222:50:50.00,59.5,1053,-59.5407,3325,3333,1275,0
1651265460.1525772,29-Apr-202222:50:59.00,59.5,1053,-59.5411,3325,3333,1786,0
1651265468.7899835,29-Apr-202222:50:59.00,59.5,1053,-59.5411,3325,3334,2602,0
1651265477.4904978,29-Apr-202222:51:16.00,59.5,1053,-59.5412,3325,3333,3248,0
1651265486.1809125,29-Apr-202222:51:25.00,59.5,1053,-59.5403,3325,3333,3275,0
1651265494.877075,29-Apr-202222:51:33.00,59.5,1053,-59.5397,3325,3333,1889,0
1651265503.5283463,29-Apr-202222:51:42.00,59.5,1053,-59.5406,3324,3333,1770,0
1651265512.223172,29-Apr-202222:51:51.00,59.5,1053,-59.54,3324,3333,3440,0
1651265520.9036376,29-Apr-202222:51:59.00,59.5,1053,-59.5398,3325,3334,1832,0
1651265529.6067479,29-Apr-202222:52:08.00,59.5,1053,-59.5397,3325,3334,1686,0
1651265538.2277722,29-Apr-202222:52:08.00,59.5,1053,-59.5397,3325,3333,3449,0
1651265546.9296198,29-Apr-202222:52:25.00,59.5,1053,-59.54,3325,3333,1913,0
1651265555.6261833,29-Apr-202222:52:34.00,59.5,1053,-59.5399,3324,3333,1554,0
1651265564.2785902,29-Apr-202222:52:43.00,59.5,1053,-59.539,3324,3333,3417,0
1651265572.967017,29-Apr-202222:52:51.00,59.5,1053,-59.5391,3325,3334,2513,0
1651265581.6455991,29-Apr-202222:53:00.00,59.5,1053,-59.5396,3325,3333,1230,0
1651265590.385784,29-Apr-202222:53:09.00,59.5,1053,-59.5396,3325,3333,2520,0
1651265599.0457263,29-Apr-202222:53:17.00,59.5,1053,-59.5394,3325,3334,3229,0
1651265607.7074041,29-Apr-202222:53:26.00,59.5,1053,-59.5401,3325,3333,1238,0
1651265616.4134188,29-Apr-202222:53:35.00,59.5,1053,-59.5401,3325,3334,2434,0
1651265625.102561,29-Apr-202222:53:43.00,59.5,1053,-59.5407,3324,3334,1399,0
1651265633.7557838,29-Apr-202222:53:52.00,59.5,1053,-59.5403,3325,3333,3230,0
1651265642.4434407,29-Apr-202222:54:01.00,59.5,1053,-59.5395,3325,3333,2459,0
1651265651.1370344,29-Apr-202222:54:10.00,59.5,1053,-59.5402,3325,3333,1302,0
1651265659.828747,29-Apr-202222:54:18.00,59.5,1053,-59.5408,3325,3333,3206,0
1651265668.539074,29-Apr-202222:54:27.00,59.5,1053,-59.5406,3325,3333,2603,0
1651265677.1884263,29-Apr-202222:54:36.00,59.5,1053,-59.5401,3323,3333,1231,0
1651265685.8803008,29-Apr-202222:54:44.00,59.5,1053,-59.5406,3325,3333,2520,0
1651265694.5666566,29-Apr-202222:54:53.00,59.5,1053,-59.5406,3325,3334,3284,0
1651265703.2586944,29-Apr-202222:55:02.00,59.5,1053,-59.5402,3325,3333,1246,0
1651265711.8836288,29-Apr-202222:55:02.00,59.5,1053,-59.5402,3325,3334,2738,0
1651265720.5944679,29-Apr-202222:55:19.00,59.5,1053,-59.5409,3325,3333,3300,0
1651265729.2833729,29-Apr-202222:55:28.00,59.5,1053,-59.5401,3325,3333,1321,0
1651265737.9848526,29-Apr-202222:55:36.00,59.5,1053,-59.5404,3325,3333,2530,0
1651265746.6336458,29-Apr-202222:55:45.00,59.5,1053,-59.5402,3325,3334,3039,0
1651265755.3025613,29-Apr-202222:55:54.00,59.5,1053,-59.5395,3325,3333,1220,0
1651265764.0086248,29-Apr-202222:56:02.00,59.5,1053,-59.5396,3324,3333,3319,0
1651265772.6465616,29-Apr-202222:56:11.00,59.5,1053,-59.5392,3324,3333,1953,0
1651265781.3333516,29-Apr-202222:56:20.00,59.5,1053,-59.5396,3325,3333,1445,0
1651265790.0320542,29-Apr-202222:56:28.00,59.5,1053,-59.5385,3325,3333,3150,0
1651265798.6803803,29-Apr-202222:56:37.00,59.5,1053,-59.5394,3325,3333,3054,0
1651265807.3853986,29-Apr-202222:56:46.00,59.5,1053,-59.5392,3324,3333,2796,0
1651265816.0779417,29-Apr-202222:56:54.00,59.5,1053,-59.5398,3325,3333,2706,0
1651265824.7838268,29-Apr-202222:57:03.00,59.5,1053,-59.5395,3325,3333,1322,0
1651265833.4203358,29-Apr-202222:57:12.00,59.5,1053,-59.5392,3325,3333,3208,0
1651265842.1020627,29-Apr-202222:57:20.00,59.5,1053,-59.5395,3325,3334,2788,0
1651265850.8022182,29-Apr-202222:57:29.00,59.5,1053,-59.5403,3325,3334,1228,0
1651265859.4505398,29-Apr-202222:57:38.00,59.5,1053,-59.5398,3325,3334,2672,0
1651265868.129172,29-Apr-202222:57:47.00,59.5,1053,-59.5406,3325,3332,3230,0
1651265876.8296185,29-Apr-202222:57:55.00,59.5,1053,-59.5399,3324,3333,1386,0
1651265885.472384,29-Apr-202222:58:04.00,59.5,1053,-59.5395,3325,3333,2395,0
1651265894.1671357,29-Apr-202222:58:13.00,59.5,1053,-59.5398,3325,3334,3013,0
1651265902.8485827,29-Apr-202222:58:21.00,59.5,1053,-59.5392,3324,3333,1246,0
1651265911.5575075,29-Apr-202222:58:30.00,59.5,1053,-59.5389,3324,3333,2497,0
1651265920.203085,29-Apr-202222:58:39.00,59.5,1053,-59.5395,3325,3333,3323,0
1651265928.8804793,29-Apr-202222:58:47.00,59.5,1053,-59.5392,3324,3333,1230,0
1651265937.5721467,29-Apr-202222:58:56.00,59.5,1053,-59.5395,3325,3333,2896,0
1651265946.2234924,29-Apr-202222:59:05.00,59.5,1053,-59.5398,3324,3333,2686,0
1651265954.9113264,29-Apr-202222:59:13.00,59.5,1053,-59.5405,3325,3333,1694,0
1651265963.5988884,29-Apr-202222:59:22.00,59.5,1053,-59.5398,3325,3333,3348,0
1651265972.3015769,29-Apr-202222:59:31.00,59.5,1053,-59.5403,3324,3333,1217,0
1651265980.9424436,29-Apr-202222:59:39.00,59.5,1053,-59.5399,3324,3333,3094,0
1651265989.6491601,29-Apr-202222:59:48.00,59.5,1053,-59.5405,3325,3334,1552,0
1651265998.2964706,29-Apr-202222:59:57.00,59.5,1053,-59.5399,3325,3333,3448,0
1651266006.9910371,29-Apr-202223:00:05.00,59.5,1053,-59.5404,3325,3333,1927,0
1651266015.6559985,29-Apr-202223:00:14.00,59.5,1053,-59.5399,3325,3333,1427,0
1651266024.3720565,29-Apr-202223:00:23.00,59.5,1053,-59.5403,3325,3334,1499,0
1651266033.0212743,29-Apr-202223:00:31.00,59.5,1053,-59.5405,3325,3332,1636,0
1651266041.7116272,29-Apr-202223:00:40.00,59.5,1053,-59.5398,3325,3334,2230,0
1651266050.3928423,29-Apr-202223:00:49.00,59.5,1053,-59.5396,3325,3333,3021,0
1651266059.0992389,29-Apr-202223:00:57.00,59.5,1053,-59.5406,3325,3333,3430,0
1651266067.74939,29-Apr-202223:01:06.00,59.5,1053,-59.5405,3325,3333,2735,0
1651266076.4366233,29-Apr-202223:01:15.00,59.5,1053,-59.5404,3324,3333,1451,0
1651266085.1213377,29-Apr-202223:01:23.00,59.5,1053,-59.5396,3325,3333,1397,0
1651266093.822805,29-Apr-202223:01:32.00,59.5,1053,-59.5401,3325,3334,2505,0
1651266102.4776134,29-Apr-202223:01:41.00,59.5,1053,-59.5402,3325,3334,3443,0
1651266111.160689,29-Apr-202223:01:50.00,59.5,1053,-59.5402,3325,3333,3208,0
1651266119.843193,29-Apr-202223:01:58.00,59.5,1053,-59.5405,3325,3333,2875,0
1651266128.5482483,29-Apr-202223:02:07.00,59.5,1053,-59.5404,3325,3333,1778,0
1651266137.185463,29-Apr-202223:02:16.00,59.5,1053,-59.5404,3325,3334,1229,0
1651266145.8730764,29-Apr-202223:02:24.00,59.5,1053,-59.5405,3325,3333,1376,0
1651266154.5742023,29-Apr-202223:02:33.00,59.5,1053,-59.5402,3325,3333,2322,0
1651266163.2208545,29-Apr-202223:02:42.00,59.5,1053,-59.5394,3325,3333,3396,0
1651266171.925927,29-Apr-202223:02:50.00,59.5,1053,-59.5396,3325,3333,2181,0
1651266180.6159194,29-Apr-202223:02:59.00,59.5,1053,-59.5402,3325,3334,3047,0
1651266189.2675388,29-Apr-202223:03:08.00,59.5,1053,-59.5405,3325,3334,3454,0
1651266197.9534981,29-Apr-202223:03:16.00,59.5,1053,-59.5405,3324,3333,3064,0
1651266206.6402912,29-Apr-202223:03:25.00,59.5,1053,-59.5404,3325,3333,2229,0
1651266215.3462834,29-Apr-202223:03:34.00,59.5,1053,-59.5406,3325,3334,1340,0
1651266223.9938514,29-Apr-202223:03:42.00,59.5,1053,-59.5395,3325,3333,1223,0
1651266232.6850908,29-Apr-202223:03:51.00,59.5,1053,-59.54,3324,3333,1249,0
1651266241.3687892,29-Apr-202223:04:00.00,59.5,1053,-59.5393,3325,3333,1231,0
1651266250.1009395,29-Apr-202223:04:08.00,59.5,1053,-59.5402,3324,3333,1257,0
1651266258.7627358,29-Apr-202223:04:17.00,59.5,1053,-59.54,3324,3333,1689,0
1651266267.4088988,29-Apr-202223:04:26.00,59.5,1053,-59.5396,3325,3333,1826,0
1651266276.0960083,29-Apr-202223:04:34.00,59.5,1053,-59.5398,3325,3333,1452,0
1651266284.74394,29-Apr-202223:04:43.00,59.5,1053,-59.5395,3325,3333,1486,0
1651266293.4213333,29-Apr-202223:04:52.00,59.5,1053,-59.5393,3324,3334,1546,0
1651266302.1188898,29-Apr-202223:05:00.00,59.5,1053,-59.5393,3325,3334,1546,0
1651266310.853027,29-Apr-202223:05:09.00,59.5,1053,-59.5394,3325,3333,1302,0
1651266319.5085967,29-Apr-202223:05:18.00,59.5,1053,-59.5395,3325,3333,1338,0
1651266328.1744637,29-Apr-202223:05:27.00,59.5,1053,-59.5395,3325,3333,1949,0
1651266336.847035,29-Apr-202223:05:35.00,59.5,1053,-59.54,3325,3334,2207,0
1651266345.5471709,29-Apr-202223:05:44.00,59.5,1053,-59.5402,3325,3333,2202,0
1651266354.1964285,29-Apr-202223:05:53.00,59.5,1053,-59.5394,3325,3333,2051,0
1651266362.8880796,29-Apr-202223:06:01.00,59.5,1053,-59.5392,3324,3333,2165,0
1651266371.5244863,29-Apr-202223:06:10.00,59.5,1053,-59.5392,3325,3333,2524,0
1651266380.2155905,29-Apr-202223:06:19.00,59.5,1053,-59.5396,3325,3334,2404,0
1651266388.9105058,29-Apr-202223:06:27.00,59.5,1053,-59.5379,3324,3333,2351,0
1651266397.5657575,29-Apr-202223:06:36.00,59.5,1053,-59.5382,3325,3333,2854,0
1651266406.2612388,29-Apr-202223:06:45.00,59.5,1053,-59.5375,3325,3334,3446,0
1651266414.942451,29-Apr-202223:06:53.00,59.5,1053,-59.5379,3324,3333,3246,0
1651266423.6402712,29-Apr-202223:07:02.00,59.5,1053,-59.5378,3324,3333,3160,0
1651266432.2637956,29-Apr-202223:07:02.00,59.5,1053,-59.5378,3324,3333,2713,0
1651266440.9619343,29-Apr-202223:07:19.00,59.5,1053,-59.5388,3324,3333,1951,0
1651266449.6632915,29-Apr-202223:07:28.00,59.5,1053,-59.5381,3325,3333,1272,0
1651266458.3104572,29-Apr-202223:07:37.00,59.5,1053,-59.539,3325,3333,1295,0
1651266466.9946263,29-Apr-202223:07:45.00,59.5,1053,-59.5399,3325,3333,1473,0
1651266475.6836188,29-Apr-202223:07:54.00,59.5,1053,-59.5391,3324,3333,2223,0
1651266484.3894935,29-Apr-202223:08:03.00,59.5,1053,-59.5394,3325,3333,3432,0
1651266493.0268204,29-Apr-202223:08:11.00,59.5,1053,-59.5393,3324,3334,2198,0
1651266501.7127469,29-Apr-202223:08:20.00,59.5,1053,-59.5386,3324,3333,1683,0
1651266510.4123013,29-Apr-202223:08:29.00,59.5,1053,-59.5398,3325,3333,1411,0
1651266519.0596616,29-Apr-202223:08:37.00,59.5,1053,-59.5398,3325,3333,1294,0
1651266527.7656252,29-Apr-202223:08:46.00,59.5,1053,-59.5402,3325,3333,3121,0
1651266536.458095,29-Apr-202223:08:55.00,59.5,1053,-59.5398,3325,3334,3308,0
1651266545.1038442,29-Apr-202223:09:03.00,59.5,1053,-59.5394,3325,3334,3444,0
1651266553.7898045,29-Apr-202223:09:12.00,59.5,1053,-59.5392,3324,3333,3384,0
1651266562.4757128,29-Apr-202223:09:21.00,59.5,1053,-59.5396,3325,3334,3340,0
1651266571.1843274,29-Apr-202223:09:30.00,59.5,1053,-59.5393,3325,3333,2857,0
1651266579.8294244,29-Apr-202223:09:38.00,59.5,1053,-59.5404,3325,3333,1937,0
1651266588.5263448,29-Apr-202223:09:47.00,59.5,1053,-59.5404,3325,3333,1243,0
1651266597.2260344,29-Apr-202223:09:56.00,59.5,1053,-59.5412,3325,3333,1255,0
1651266605.9155755,29-Apr-202223:10:04.00,59.5,1053,-59.5408,3325,3333,1226,0
1651266614.596724,29-Apr-202223:10:13.00,59.5,1053,-59.5399,3325,3333,1218,0
1651266623.3173048,29-Apr-202223:10:22.00,59.5,1053,-59.5395,3325,3333,1302,0
1651266631.9700267,29-Apr-202223:10:30.00,59.5,1053,-59.5395,3325,3333,1762,0
1651266640.6472435,29-Apr-202223:10:39.00,59.5,1053,-59.5392,3324,3334,2131,0
1651266649.341048,29-Apr-202223:10:48.00,59.5,1053,-59.54,3325,3334,2514,0
1651266658.0460253,29-Apr-202223:10:56.00,59.5,1053,-59.5395,3324,3333,3040,0
1651266666.6940079,29-Apr-202223:11:05.00,59.5,1053,-59.5404,3325,3334,3367,0
1651266675.383154,29-Apr-202223:11:14.00,59.5,1053,-59.5404,3325,3334,3435,0
1651266684.0740082,29-Apr-202223:11:22.00,59.5,1053,-59.5403,3325,3333,3356,0
1651266692.7730508,29-Apr-202223:11:31.00,59.5,1053,-59.5401,3325,3333,3167,0
1651266701.417006,29-Apr-202223:11:40.00,59.5,1053,-59.5392,3324,3333,2660,0
1651266710.1013777,29-Apr-202223:11:48.00,59.5,1053,-59.54,3324,3333,1946,0
1651266718.796622,29-Apr-202223:11:57.00,59.5,1053,-59.5398,3325,3333,1249,0
